gender,campaignchannel,campaigntype,adspend,clickthroughrate,pagespervisit,timeonsite,emailopens,emailclicks,previouspurchases,loyaltypoints,conversion
Female,PPC,Conversion,1308.5888083894467,0.1715519905794436,4.436669175400355,13.539968974232863,14,5,1,1236,1
Female,Email,Consideration,2844.7060959808773,0.1271839539887663,7.734279071265326,9.750802400531557,11,4,0,3855,1
Male,Email,Conversion,1348.1029642447309,0.1547285353306912,7.157621692232104,4.601199019547201,9,5,5,2299,1
Male,Email,Conversion,9917.638446056657,0.0310760253367799,6.262129996796369,10.328198792684692,9,1,8,1190,1
Male,PPC,Conversion,9599.117421952307,0.1708566472652457,1.29836339674817,2.9337195248291668,6,9,9,1211,1
Male,Email,Conversion,8750.086374244253,0.0278276998415912,7.396232627322055,12.400642607356772,7,6,9,1286,1
Female,SEO,Retention,4735.735633283155,0.2611404437750521,4.728915766140389,6.828246494927853,6,5,9,3404,1
Male,Social Media,Awareness,3097.0170403222564,0.2926977231822367,3.796775535103987,13.83340680855619,2,4,2,1821,1
Male,Referral,Awareness,2958.87605816437,0.0476990388321778,3.0098734928144024,0.9608363961921706,10,2,1,568,0
Female,SEO,Consideration,3850.780123527063,0.1318190236714151,1.979319814734402,12.501015905651842,16,4,6,2265,1
Female,SEO,Retention,8978.1454497642,0.179157443425912,8.458643934152592,11.337346724473989,2,7,6,3806,1
Female,Social Media,Awareness,4829.165656873487,0.2207178509632104,5.967018115964351,12.002200647885934,4,5,1,1948,1
Female,PPC,Awareness,812.9253187470947,0.1825223592010539,7.880505324170038,10.730100756128728,1,8,2,3617,1
Female,SEO,Conversion,2244.658790152604,0.2584168435333434,8.671868249778722,13.10571182235125,1,4,7,173,1
Female,Referral,Consideration,8321.110884463771,0.065663843480277,4.345734859428493,7.4329951090831985,18,5,7,2160,1
Female,Social Media,Conversion,9087.265653329208,0.0223061763307549,8.783242758213401,2.3389376321483093,14,3,1,3243,1
Female,Social Media,Consideration,4003.4581444581895,0.2031755206244881,8.231075209419606,12.86463930003601,9,7,7,37,1
Female,PPC,Retention,3453.8858155943503,0.0681354631822306,1.019075631020295,3.432461309784282,4,0,2,4947,0
Male,Social Media,Consideration,6514.398566885354,0.2756410906742444,5.297809252413133,5.696002862215592,2,0,2,3202,1
Female,Email,Conversion,5676.6648131400125,0.0949688922334705,2.648137613205709,9.681113500957796,17,2,6,2304,1
Male,Social Media,Conversion,1578.5977778196295,0.1880902686978867,8.73956545599703,2.0019548437842563,14,5,2,3369,1
Female,SEO,Consideration,3016.4629701876006,0.2219838645771898,1.4196085078560836,10.07635202432794,17,1,4,4620,1
Male,SEO,Awareness,6178.180760423311,0.2300981277236454,3.805734594852338,8.036530747557773,16,4,7,3580,1
Female,Email,Retention,5940.138629524866,0.2203001016954232,2.991750958865541,14.147591945926012,10,1,1,3707,1
Male,Social Media,Retention,329.5415167509633,0.229451355976406,5.512551642403686,2.963089983243304,5,1,8,1803,0
Female,Referral,Consideration,2123.5436022545896,0.2623339893941088,7.380644462515814,4.27808384901082,0,9,8,2519,1
Female,Social Media,Awareness,2612.6728370112,0.1563271954310529,7.8457843742933395,3.3938145089904803,19,6,8,2273,1
Male,Email,Retention,660.6292270244827,0.2345669482828287,6.669049041931022,14.110372662999811,4,1,4,1147,1
Male,Referral,Conversion,694.6433994499614,0.1265425325801586,4.0129808980090775,12.222177644855655,8,4,0,2542,1
Female,Social Media,Conversion,449.103879240954,0.2857264101963237,7.371335602060019,13.64663296251231,0,7,8,656,1
Female,Email,Awareness,3838.015748332944,0.1757299289602616,7.565544806496543,3.5640270179127818,3,8,0,3724,0
Female,PPC,Consideration,291.0539164757659,0.076766202198956,1.719597976392072,2.908199575786634,8,7,5,2448,0
Male,Referral,Awareness,6328.78033922681,0.0259760876582857,8.941535871096605,13.849572307312275,1,0,5,462,1
Male,PPC,Retention,8537.4178258538,0.2231632838638775,4.719961666656972,7.791315358158467,3,8,7,1969,1
Male,Referral,Conversion,5520.345513343318,0.0437985238224618,4.730939367955385,9.96089974757675,1,2,0,4738,1
Female,PPC,Consideration,3914.015945734475,0.1240911581606828,9.63346253367854,11.277596300689355,19,1,5,2061,1
Female,Referral,Conversion,8999.587037252339,0.1256240600009864,3.5032447589662734,13.480141554444188,18,4,5,3920,1
Female,Email,Retention,2293.1767548045486,0.2008791571272927,3.8096917232501553,7.478337598819163,9,6,5,731,1
Female,Social Media,Awareness,5655.21725795334,0.2667231453845156,1.7253254742103437,3.59230721829798,18,9,8,4867,1
Female,PPC,Awareness,3910.5591897576223,0.1010987199083674,6.254387929204373,3.195130580818681,19,5,2,1739,1
Female,SEO,Awareness,5896.094536470128,0.0149976229992031,5.528010112468776,1.7162934346186351,3,4,2,2135,1
Female,Email,Retention,3277.1624672591342,0.0356934788466335,7.101230290017846,12.63131561347023,9,5,7,452,1
Female,Email,Conversion,2140.578874778749,0.2772258588305851,9.181362354673483,8.96970372049426,16,3,7,747,1
Male,Referral,Consideration,6284.025684280746,0.2168856655620959,7.994711797637417,9.665515332829514,4,8,9,2638,0
Female,Email,Conversion,5804.857676199758,0.2305695934430884,7.480132065877874,5.052485074578472,2,6,7,3197,1
Female,SEO,Awareness,9361.015940499165,0.1988444981196582,5.004184687378023,11.39847285343196,12,4,6,1593,1
Male,PPC,Retention,9871.083879910737,0.1567345938642052,4.015619829638646,3.7413522865718303,14,7,4,2726,1
Female,SEO,Conversion,463.8826638237264,0.283295516078888,5.351560033009861,5.012812469537765,2,2,4,1795,1
Female,PPC,Consideration,1628.2975632833136,0.1015541015622206,5.033889211934083,7.672770214228818,11,9,3,3288,1
Female,Email,Conversion,5452.326045679503,0.1084460164437143,1.1468046737053283,3.944878720341664,0,0,7,872,0
Female,Email,Consideration,3875.2473515414817,0.1132275773953558,4.168703205989427,0.5233598415907782,12,4,2,2425,1
Male,Social Media,Awareness,7883.36591066678,0.1036415770381345,6.738464790661476,12.322788337024798,1,2,2,3755,1
Male,Social Media,Awareness,2667.249035747825,0.0720090695821532,4.634088616029226,0.8324290725521515,2,8,9,2008,1
Male,SEO,Retention,3596.151267342504,0.1270039712729982,7.939530209417363,12.172785930242704,19,4,1,234,1
Male,PPC,Awareness,873.4973250966526,0.2956545466990657,5.459605802040343,0.7124659535367976,12,2,9,1460,1
Female,PPC,Awareness,7112.63608703275,0.1675260882649974,5.160908358354715,7.493638234565354,19,6,7,3252,1
Female,SEO,Consideration,3215.809579918569,0.1420884395204183,3.655310903431909,10.700112435841785,12,6,0,3616,1
Female,Social Media,Conversion,1032.8204231284676,0.1676635290519136,7.030458648202665,5.829372914484083,10,9,9,921,1
Female,PPC,Awareness,3058.73536941377,0.0117422214981003,6.90451688984366,4.579338230925978,2,8,7,2166,1
Male,SEO,Consideration,661.0890868310778,0.1224308806639653,5.4830825498137,9.753878444097335,3,0,7,575,1
Female,SEO,Conversion,1327.4733456010365,0.2418874547189164,4.376929891135033,2.1206264970640847,9,1,9,821,1
Male,PPC,Retention,6634.575908580293,0.1935062898976206,8.305793316097155,4.603605915156924,1,6,0,2835,1
Male,PPC,Consideration,5389.712755875419,0.2880747125443527,4.726333952840306,9.72984939372628,9,6,6,2225,1
Male,Email,Retention,3549.6484066144326,0.1759812629070965,8.291787089276802,14.541529176586527,4,2,8,1007,1
Male,Referral,Consideration,2489.040614734974,0.1504200437224205,1.511072112433431,10.78659702542188,6,0,7,2091,1
Male,Email,Conversion,2168.3147091813703,0.2037111164805849,6.64629867522144,11.682702587262586,8,1,8,1915,1
Male,Referral,Consideration,7721.847718973594,0.2404687284467658,5.231023980056976,3.925110433865984,0,1,6,1148,1
Male,PPC,Awareness,1224.9755085272695,0.2542499303319533,5.102423879036315,12.773462935996132,3,5,4,3539,1
Male,Social Media,Retention,5776.121652608474,0.1797957997227011,5.295429285824134,13.320742531055284,4,5,2,4672,1
Female,Referral,Conversion,3633.4819589723193,0.0605019132045194,7.472219745661819,0.7575853327885751,13,8,4,1830,1
Male,Email,Awareness,5176.172955304742,0.0475926971495579,2.106411423317422,1.3500450389476268,17,9,7,2851,1
Male,Referral,Consideration,5663.818187140622,0.2636631628337232,2.4368719666629883,14.762663960651956,12,3,3,1217,1
Female,Email,Retention,8955.080926352563,0.1989910777337363,2.273301680032543,12.947963262181458,5,8,0,2258,1
Female,Email,Conversion,3994.25951018317,0.0447290898442385,7.816178691154865,9.569441863543569,10,9,9,592,1
Female,SEO,Consideration,1664.6809677558206,0.1167977327214758,8.07152914770382,1.6511006321655135,19,3,7,1182,1
Female,PPC,Consideration,5242.921614232183,0.1898116106496364,2.5794488590422184,13.260030363636018,7,6,3,4048,1
Female,PPC,Retention,5817.36526369224,0.0132475723604683,7.215686873127875,8.32880952372907,0,5,0,3014,1
Female,Email,Conversion,7585.875218191188,0.1602939245103142,1.0217294973439088,12.669448372081083,7,6,5,1713,1
Male,SEO,Awareness,2984.002572435833,0.2274950399915588,8.801015300323336,10.659538967921383,15,1,7,4179,1
Female,PPC,Retention,8241.420428626818,0.0883429993758836,1.7671278396874548,9.85233374830444,8,8,0,1159,1
Female,Referral,Retention,2803.2228074985487,0.1380574462602789,4.586244899681182,8.474681905886674,0,4,6,923,1
Female,Referral,Retention,3201.594246556332,0.0569302949777687,1.0789459437726587,12.630738585293429,7,9,2,4978,1
Female,Referral,Retention,9678.925991621203,0.1013431977627347,3.759131640101523,2.2819131388682825,10,3,1,2549,1
Male,Email,Consideration,7381.977890604717,0.2298566943378709,4.305580408459399,7.10067103991772,7,5,5,2833,1
Male,Referral,Awareness,6104.358543800304,0.1511440080186165,6.3211626907714,5.789866783835018,18,3,4,2151,1
Female,SEO,Awareness,5602.779040257881,0.2085514671884445,3.015440948018478,11.176574740283142,17,5,8,189,1
Female,Social Media,Retention,8286.549885473733,0.0928220464038141,4.77566425784231,7.15044983737105,2,6,0,969,0
Female,SEO,Awareness,7262.762454395154,0.1512189124409437,4.592434908685076,6.211614130681232,9,0,7,4546,1
Female,Social Media,Consideration,6704.041597337546,0.0965470567966833,5.550196649351428,11.986386632270586,8,3,4,4987,1
Male,Social Media,Consideration,5147.635071602207,0.0305387855049484,2.685531774241152,9.19693549178689,19,0,5,2541,1
Male,Email,Conversion,2380.0962622578973,0.1640541612959871,5.316899270553136,1.2750690819752863,18,5,5,1980,1
Male,PPC,Conversion,8552.25374083605,0.2235544109893144,2.586733871857182,2.747981825288916,18,2,0,1224,1
Female,SEO,Consideration,689.7090962197485,0.2069083992711481,7.941033535510467,2.1021828587241065,6,9,5,395,1
Male,Social Media,Consideration,3281.909501743972,0.2664020750935021,8.295616101962768,10.683222054388583,3,0,8,4539,1
Female,PPC,Conversion,1621.0934693845563,0.1160349709632494,3.813574523607303,0.964837792308613,0,0,7,404,1
Male,Referral,Retention,4051.906710094116,0.2264956093060692,3.814694824550082,8.506704482451608,18,8,8,2478,1
Male,Email,Awareness,690.2601480841898,0.0569999175761386,6.98311067395585,9.502530367704058,19,6,8,4263,1
Female,Social Media,Conversion,533.2743143561247,0.0200435172384705,4.181803514682799,11.976946312801616,16,8,4,1875,1
Male,Email,Consideration,6202.486918922334,0.2770150898908713,1.8792797480508985,1.225853978942008,1,8,7,978,1
Female,Social Media,Retention,5057.4053907521975,0.2707918691095644,7.234767658098768,14.607301791406575,15,1,2,3392,1
Female,PPC,Retention,7408.695231411541,0.0887180496440992,2.0304622669297663,4.194021948731091,10,1,6,3983,1
Male,PPC,Retention,8916.361692792909,0.0653276104317533,8.527605762818117,6.050586593887967,6,8,0,433,1
Female,Email,Conversion,1509.507209366902,0.1196925010919421,3.092361512037312,0.619132275565578,13,8,2,3232,1
Male,Social Media,Conversion,8433.428041311588,0.0551390831487157,9.395735380516646,11.635425627663098,18,1,5,1023,1
Female,Referral,Retention,6569.601190173978,0.0109746480027594,6.283669592843762,7.837593108323444,13,4,4,1107,1
Female,PPC,Retention,989.6425588756124,0.1163095152879522,4.67242565152919,3.954169612724783,5,7,6,17,1
Male,SEO,Retention,1184.2989345265626,0.0803830927620975,6.848895347558755,5.091507159519304,1,5,5,37,0
Male,Email,Retention,7236.152546709344,0.0184184019393672,3.479429209796154,1.8531038676190688,14,4,7,4269,1
Male,Social Media,Consideration,5423.0084070551375,0.0405640591662382,3.293318597762369,3.3664504930930623,14,6,7,252,1
Female,SEO,Consideration,8296.951669172577,0.1665545964347367,5.661076964035769,12.180802856490567,15,1,0,2811,1
Female,Referral,Retention,2826.5231625914857,0.0865565263613812,9.24945069824191,8.044836356054844,12,9,3,1888,1
Female,Social Media,Conversion,7831.723155053318,0.2316979845607306,1.843988683343266,11.897904532678128,2,1,4,2181,1
Female,SEO,Conversion,859.1462285593809,0.0169897269581266,5.360377830830955,9.363510454459272,16,8,2,1775,1
Female,PPC,Awareness,3167.622776574561,0.2763976400337913,5.314135773094668,9.976361016402633,10,3,3,1625,0
Female,PPC,Conversion,8705.836399220014,0.0527078430079114,4.582548990507242,9.427976105568534,13,6,5,1866,1
Male,SEO,Consideration,4382.618793411552,0.0943695935155257,6.214937984598231,10.284588669392637,19,3,3,3181,1
Female,Social Media,Retention,2113.072471795655,0.1217313838787493,8.712831931493515,7.013995908203976,10,3,3,2371,1
Male,Email,Conversion,6647.291858780124,0.2931477965231563,1.0245007929222876,7.552152949767993,19,6,1,474,1
Male,Referral,Awareness,6081.77681291923,0.0356397474925317,2.8179411808849872,4.529062010791187,2,1,6,4018,0
Female,Social Media,Conversion,9853.176377410202,0.2327223602063408,6.792601299212649,6.590633210104781,4,6,8,464,1
Female,Referral,Consideration,9859.084098571073,0.2291212684526116,9.069285494653595,5.720370235706922,14,0,1,2994,1
Female,SEO,Conversion,5617.0125676697535,0.0118284344325623,1.2258100753355134,11.130835117577115,17,1,2,3671,1
Male,Referral,Conversion,529.196819783328,0.1127840570760501,7.401988772276491,9.379926651947327,10,9,5,4163,1
Female,Referral,Awareness,3868.697203890537,0.1623828703337159,3.32379361646382,12.623308789824607,19,7,7,2419,1
Male,Referral,Retention,7651.045150846951,0.2876211321177997,4.579224449630255,3.143796039310764,11,2,6,49,1
Male,Referral,Conversion,8082.419307773616,0.2795348046912007,4.991336077128425,6.819597574963511,12,7,8,2557,1
Female,Social Media,Consideration,880.9052331880777,0.0709840135174723,5.828010562256894,10.43060817324644,2,4,2,2848,1
Female,Email,Awareness,6679.9430498081865,0.1526528474625254,4.940007387110412,13.160261595890988,6,7,6,4010,1
Male,Social Media,Retention,4801.4239276452345,0.2296050447919109,3.1506511553094265,7.446965989802298,13,0,3,4379,1
Female,PPC,Awareness,8246.335624851748,0.1120977391739525,1.103229693532995,1.3800288410874957,15,8,3,337,1
Female,PPC,Consideration,1094.5897257310876,0.1886903107698125,7.361247694620795,8.140436375264176,13,9,8,4200,1
Female,Referral,Consideration,6892.177267386483,0.0940834458905408,3.2007528317816614,2.728451211249081,13,0,4,3125,1
Male,PPC,Conversion,623.0886541505503,0.1211934109032288,9.786400171509282,12.3007605726048,14,1,0,1428,1
Female,Email,Awareness,9773.308442128076,0.0411623403796241,2.956760692545041,4.973221541074698,1,2,4,4824,0
Male,Referral,Consideration,2296.013770343742,0.0620286344155707,8.739497274629453,11.413138741086906,8,5,7,36,1
Male,PPC,Awareness,7291.969556895838,0.2512343432828259,9.60229537522225,5.06636189036094,15,4,3,4099,1
Male,Referral,Retention,1418.486580778142,0.1901944974713657,6.964059393191083,0.55576371726903,8,1,8,3318,1
Female,SEO,Awareness,7201.971844369829,0.0775455905842841,3.5192128090171817,2.8177492815977785,18,4,6,232,1
Female,Referral,Retention,1576.5731554292738,0.2110016005338554,5.94119943626163,9.399478914444442,19,8,9,4419,1
Male,SEO,Consideration,3927.022892735341,0.2731218487940675,1.945307298750273,1.5773006071112434,4,6,4,4033,0
Female,Social Media,Consideration,7616.156207359147,0.2393265679532224,9.393287847652978,3.2033676067678143,1,6,2,46,1
Female,Email,Conversion,448.8256021964358,0.1067020451989499,1.298326854731774,3.974700410546701,19,0,6,2681,1
Female,PPC,Awareness,9544.359569397371,0.2206375756558478,1.1419075418406324,7.281154694241499,0,8,1,4941,1
Female,Email,Retention,8650.47811312657,0.2937478408763997,3.1910003889212275,0.6714466379627492,12,5,4,4570,1
Female,SEO,Retention,5054.254391540717,0.0352942618976194,1.37578244126981,5.22066389120059,16,5,1,4247,1
Male,Referral,Conversion,5894.396507992782,0.1309624394607766,8.991547088586689,11.850336670724486,15,9,9,2792,1
Male,Referral,Awareness,7240.034346505866,0.2435496432891264,4.44870065068559,12.803056546797338,14,4,4,2370,1
Female,Referral,Awareness,5099.975398111247,0.2109411625563188,2.242829566434438,5.15463034026412,5,4,4,2539,0
Female,Email,Retention,6761.94394353115,0.1576556406469582,1.26425091951587,4.159606768795289,8,1,1,790,0
Female,SEO,Conversion,4956.378754859204,0.205654927329321,9.803691706904814,4.696441659503673,13,9,0,1272,0
Male,Email,Retention,1380.102690754774,0.2647006657977231,2.401402642150248,11.165593337130838,0,4,0,2481,1
Female,Referral,Retention,4116.147383509464,0.2790519656197188,6.032340205012281,12.248886273920856,15,0,0,3452,1
Male,Email,Conversion,3867.718516569219,0.0569631088546418,8.75027049919974,13.83603207794623,7,6,1,1573,0
Female,Social Media,Conversion,1815.1738884664708,0.2430803942216652,2.9897909541880794,10.499386740471165,12,2,6,3273,1
Male,Social Media,Awareness,9221.045864505428,0.0415458317674579,2.43910430337942,10.345140794057556,0,9,4,2101,1
Female,Email,Awareness,8846.569960457702,0.2917257458906223,2.874747980388413,10.99982329324306,14,3,6,4906,0
Male,PPC,Retention,8468.63314803194,0.2502529620825071,1.4984409305180135,13.724944825186292,17,3,1,700,1
Male,Email,Awareness,8231.481747424661,0.1616364445781309,4.677526666548637,11.620785319807744,15,4,7,2657,1
Female,Email,Consideration,9706.234059109298,0.1475594847513591,7.246339872920965,2.667128833265683,16,8,2,3309,1
Male,Email,Retention,6042.047890167446,0.0482370209859931,7.782836708257196,2.2358598672093657,7,4,5,3090,1
Female,PPC,Retention,2903.1965837555445,0.12986982697047,3.840509804949784,7.956983180111271,9,3,0,1334,1
Male,Referral,Retention,5868.510959696591,0.0742708611951268,8.378249912729393,10.209816405872743,17,1,4,4943,1
Female,Referral,Awareness,692.1039059880618,0.0561404613542682,7.080728722550068,5.471679187941323,5,6,1,509,0
Male,PPC,Consideration,3100.7273606392782,0.2496882434202762,3.9911699507924654,1.3086390096589402,10,3,3,976,1
Female,Referral,Retention,8588.301277689552,0.1701479702664298,9.053426925764162,6.401690909155541,9,6,7,3538,1
Female,SEO,Retention,1826.9422047107123,0.059257685128913,8.817925210881006,9.722864967819778,8,5,4,103,1
Male,Referral,Retention,7607.487659660895,0.0984306262897679,3.260400004358322,2.552852229828695,13,5,9,3127,1
Male,Email,Consideration,4614.6901056268935,0.0625464268283332,3.4868310548457324,1.330408630622145,10,5,0,1275,1
Female,Social Media,Conversion,8887.14656906355,0.0303659627019943,9.901476727806134,1.828046290660649,17,9,6,331,1
Male,SEO,Awareness,5589.498085934388,0.1179267189473684,3.79442393579145,4.312932005122159,8,9,6,3075,1
Male,Social Media,Awareness,8356.185434183071,0.1485368144216579,9.359461331991143,2.256214742069888,3,4,5,2555,1
Female,PPC,Retention,1076.8554336640814,0.2521444912865619,6.385486149918745,7.142188448338209,14,4,4,2862,1
Female,PPC,Consideration,2600.4403176338747,0.2916300331337696,2.5040346665550346,2.944963895227169,4,2,0,1428,0
Male,Social Media,Awareness,7124.645039250656,0.2691600544179477,7.698854397075431,2.413460783397805,12,5,8,2649,1
Male,SEO,Consideration,8860.418142164963,0.192649819631992,9.911227960677312,12.031538732011388,7,2,4,3873,1
Female,Referral,Consideration,4609.534635416057,0.0565259173084722,2.853240579234502,14.618323406204016,16,0,3,738,1
Male,Referral,Retention,4989.378142334552,0.2854150144001239,7.726491910118763,4.472705702553869,0,4,8,2554,1
Male,Email,Retention,3116.84436533006,0.0643499444177547,6.306035169774896,12.7140689060786,3,2,2,585,0
Male,Email,Conversion,4582.143966913367,0.1879582669618466,6.071815037960599,1.3312152973217566,9,5,9,3073,1
Male,Social Media,Consideration,5334.487734473011,0.0144483910312964,4.90917542510022,4.5931493770025575,9,2,3,3800,1
Female,Email,Consideration,1052.3769686427368,0.0915511712730612,8.534681317381997,10.507507436328147,18,9,1,413,0
Female,SEO,Consideration,9101.30529533105,0.2223784700906197,3.405674365774896,9.54913154498152,13,2,3,4866,1
Male,SEO,Consideration,1062.13917863829,0.1663285906724088,7.982711561201793,4.132687840836924,17,8,4,3601,1
Male,Email,Consideration,1832.5725600463568,0.0600757106999916,5.948015760371826,8.923581246984744,2,4,2,2559,1
Male,SEO,Retention,2417.843845093936,0.1984285744780561,3.038325281995852,2.5371495850000176,13,2,5,3106,1
Male,Referral,Consideration,4219.182908222988,0.2076399527246656,3.098331556981768,6.631184615659125,10,8,7,2749,1
Male,Referral,Consideration,4308.295139704433,0.0342930679789888,9.623273478046396,7.35146926344019,2,4,6,3705,1
Male,SEO,Awareness,7517.787708189746,0.0299311784559959,4.624317423293596,1.6532815073184506,19,1,5,405,1
Female,SEO,Conversion,1034.1904113776382,0.2480782219795937,7.318939036493306,10.459312395177417,16,8,7,102,1
Female,Referral,Consideration,5969.585303132177,0.173071987897063,4.218343818365207,1.772889520727691,9,7,2,3305,1
Male,Referral,Retention,7900.391758206383,0.1041406384044629,6.503599156618889,13.620092910821922,19,0,6,2408,1
Male,Email,Awareness,1177.356629926197,0.1131460307518256,7.779053367589648,12.273134297005164,6,1,1,4777,1
Male,Social Media,Awareness,2224.722518466048,0.0969219466555472,7.375794050689012,3.095232513227713,4,0,9,2491,0
Female,Referral,Retention,8040.835895023075,0.1672500658135388,9.007735948722852,10.60772854415495,11,6,4,1085,1
Male,SEO,Awareness,5944.323020914105,0.1818939637896063,5.697143359151226,14.304291814733448,10,1,0,1986,1
Male,Referral,Retention,8252.234956896958,0.0261083713552648,3.573739890834657,2.327397229884217,17,2,6,488,1
Female,Email,Consideration,3832.188096100637,0.0889810207619615,7.329819284039041,8.223689101974845,1,0,4,2143,1
Male,Email,Retention,3898.6686056807257,0.1557250710553343,2.9171377546565185,5.352548601242156,2,7,2,3459,1
Female,Referral,Awareness,7859.770921839353,0.2653726929177314,9.082765185637982,4.102344008250196,2,7,0,4526,1
Female,PPC,Consideration,1138.1042423556307,0.2580281607049069,1.6557147903923268,3.6415331792971095,17,9,7,2265,1
Male,Email,Conversion,2201.6374267753085,0.084035990812473,6.618824413154575,3.4391252615519567,11,7,6,1527,1
Male,Social Media,Awareness,9519.737066236396,0.2278344767701986,1.8217327117923183,4.69659254340033,19,8,5,3935,1
Female,Email,Awareness,4784.914987450964,0.2777213022887611,2.972616222356892,10.5478979300437,1,6,4,686,1
Female,PPC,Conversion,6963.540038317157,0.0763393660016221,5.446236982094523,12.922291083139624,12,4,3,4027,1
Male,Social Media,Awareness,3638.3938413004153,0.0244706048626582,2.3169729742941745,6.472609519506805,0,6,5,4566,1
Female,SEO,Conversion,6781.590102602256,0.280227587794273,7.424998566083644,7.056792409206814,17,4,7,4178,1
Female,PPC,Conversion,5135.217213438817,0.2752887703564803,9.166900644103654,5.999690079497566,5,4,0,3504,1
Female,SEO,Conversion,5795.007076921792,0.1024393916458632,8.160454441984738,13.255914033105404,15,1,4,185,1
Male,Social Media,Retention,7508.172756025342,0.1333694772716273,6.64933689393609,12.756048251284318,14,5,3,1808,0
Male,Email,Consideration,2495.267742222346,0.2089605505914581,6.079178895867638,10.501807097621784,18,6,2,1254,1
Male,Email,Consideration,5758.057562370008,0.1028129107304775,6.57466731174409,10.815745221196323,9,8,7,4564,1
Female,PPC,Awareness,2396.4341072543352,0.1669691835494723,8.250205449362568,13.32237975951058,0,6,2,2617,1
Male,PPC,Consideration,8036.131015082468,0.1466409211431305,1.495749536835131,11.764889374862609,13,7,0,3498,1
Male,PPC,Consideration,5495.324580412925,0.2663651793391531,2.5505153147080177,1.0351414209506902,8,8,7,4144,1
Male,Email,Awareness,9482.666966874973,0.2198838590292794,6.8330012073223845,11.83539377737779,17,3,3,1245,1
Female,Referral,Consideration,7842.471171791665,0.2767791671906017,4.249947819422067,11.632221974031122,5,4,1,19,1
Female,Email,Awareness,4146.025443277622,0.2259697255142091,6.676180808597828,2.5056512861855404,12,3,5,1718,1
Female,Referral,Retention,446.31465276086544,0.1985721644748879,3.378800511909967,7.310899213042458,5,5,5,3271,1
Female,SEO,Conversion,6381.542370458839,0.0771546365572842,2.643816515231774,10.590677830494728,15,9,7,4323,1
Female,Email,Conversion,8349.620218052027,0.1356145426803364,8.777955989095428,6.55174610615519,12,5,6,3500,1
Female,Email,Consideration,3971.9986346789537,0.2502578776067328,8.949247806200736,8.762788464723183,7,6,6,2732,1
Female,SEO,Awareness,7666.68918044943,0.2258885152913718,6.6447225228987294,2.1991887949868816,2,1,8,3218,1
Female,SEO,Consideration,6972.618501720252,0.1732923575637666,5.695762645760336,12.623817400095518,3,1,2,3209,1
Female,Referral,Awareness,5016.876898976939,0.2461789852418424,3.685957188408027,6.622050664777157,11,2,0,770,1
Male,Referral,Retention,6926.726332887855,0.1518007467643168,8.602746062771631,7.568642185814084,5,4,7,1842,1
Male,Email,Awareness,2982.6628410142603,0.0186294158611373,8.51350274932938,1.8918564867372267,4,4,7,1152,0
Male,Referral,Retention,2297.847868999525,0.1706600416128027,8.629504830155383,11.31069321757103,1,5,5,1179,0
Female,SEO,Conversion,9127.616592386848,0.1947793288457101,2.0380224361272257,2.4916675969083304,13,8,5,1474,1
Male,Social Media,Awareness,6696.776573544401,0.1211874965066731,7.822281704898967,1.3108863146741505,15,7,5,732,1
Male,SEO,Awareness,9009.4938549568,0.2895288315852031,5.750597356139005,10.864606202143772,11,9,2,3073,1
Female,Referral,Awareness,4490.8468167107,0.0327783159222038,8.130750039655613,9.03429094612391,0,4,4,314,1
Female,Social Media,Retention,8182.418682281038,0.1113644368549339,3.0740139098468853,6.62870226559899,15,7,5,1128,1
Female,Social Media,Consideration,9206.139277281369,0.1055935200518727,9.432802946897189,2.3211025409948105,3,7,0,3179,1
Male,PPC,Awareness,8328.835017605588,0.0213829614335898,2.029694868875462,9.427324513978078,0,0,4,4775,1
Female,SEO,Consideration,1131.6191283585924,0.0752347868000308,9.861194512084564,11.14262523333212,4,9,0,4761,1
Male,Email,Retention,8255.882466951574,0.172153930632384,3.9997774399857233,3.0887038481062707,11,5,7,1960,1
Female,PPC,Retention,4237.387071281652,0.1295545863818397,8.314494251625927,1.62329099784332,15,2,6,3530,1
Female,Referral,Retention,7316.027613484297,0.2988299381080571,5.529498763769589,13.473538676592236,2,2,8,1727,1
Female,Referral,Retention,3803.129595773113,0.1282320872392881,4.488670511253269,5.208873437260273,13,6,1,3377,1
Male,SEO,Conversion,1652.9766635237695,0.1918296796172677,2.0638437766693203,2.392169662515556,2,7,9,4509,1
Female,Social Media,Consideration,517.2340131959011,0.0857648227869314,9.955259582817169,3.834860993070643,9,2,6,818,0
Female,Email,Consideration,7384.174400973536,0.0795079776103603,6.249697026428837,3.013285283012877,8,9,6,228,1
Female,Social Media,Consideration,1312.0302557007917,0.1417605480370654,6.45676338177335,8.46920577296013,2,3,1,2302,1
Female,Referral,Conversion,2056.9670383373614,0.1218457143108792,1.1382760863481072,10.385631253100527,16,6,1,1237,1
Female,Referral,Conversion,1118.687566760255,0.1812611241189984,1.0867833604404848,6.508830549253812,4,3,3,1913,1
Male,Referral,Conversion,3423.0226177541194,0.1571068962811351,7.946454038141686,8.661301215953754,1,4,6,4001,1
Male,Email,Retention,600.728983150701,0.2688670325411614,2.025427661796917,4.4679857635383655,12,3,4,3891,1
Female,SEO,Retention,7438.016716078874,0.1493568486140504,2.99005119636353,1.2730443159675011,8,1,6,2781,1
