gender,campaignchannel,campaigntype,adspend,clickthroughrate,pagespervisit,timeonsite,emailopens,emailclicks,previouspurchases,loyaltypoints,conversion
Male,Email,Retention,9678.6111141635,0.2687872704853506,9.477022687882554,0.8271347875611439,6,4,9,1801,1
Female,SEO,Conversion,5584.697558502048,0.0140419268259343,3.623449565404314,11.231719761853649,8,7,7,4291,1
Male,SEO,Awareness,5053.609306793494,0.1336041891406232,3.712723595255511,10.007163601919403,8,0,6,4725,1
Male,PPC,Awareness,7698.297903601975,0.0905791578702947,8.486155897344693,4.680308024230757,3,3,1,2989,0
Male,PPC,Consideration,6324.853880588849,0.2104937921688932,2.553404163880634,14.776626113988284,1,2,9,2864,1
Male,Email,Conversion,4500.9242842757485,0.1021661682865093,2.271314985814841,13.56045140212098,8,0,0,1890,1
Female,PPC,Awareness,8829.36940027051,0.2721579101686565,7.585401451153859,14.992347501450606,8,6,7,4445,1
Male,PPC,Awareness,8180.450991131768,0.0267349419024253,9.252288295124192,1.288499373334121,5,2,9,4687,1
Female,Email,Consideration,769.5852743923374,0.2508866628322939,3.157502514375925,7.912365490580378,3,9,0,2908,1
Female,Referral,Consideration,1184.2231702293557,0.0704012897330798,5.16006570585902,1.7410694853285875,3,8,6,1288,1
Female,Email,Awareness,5735.371602086461,0.27565497308084,3.758242751684435,3.8980913809333297,9,9,6,4079,1
Female,PPC,Conversion,869.3606606790813,0.1315040131461089,9.075743165579595,5.109481495231802,3,6,4,1857,1
Female,Referral,Conversion,926.8846796776736,0.2323343872929719,2.677540793300883,10.4289864254529,7,8,4,3783,1
Male,Email,Awareness,9482.666966874973,0.2198838590292794,6.8330012073223845,11.83539377737779,17,3,3,1245,1
Female,PPC,Awareness,3360.4455070956105,0.1159134387056366,8.338081357341668,4.610351290954851,10,3,7,3851,1
Male,SEO,Consideration,7510.496264445062,0.0859122901414718,5.514030362252423,7.392724321829282,5,3,0,796,1
Female,SEO,Retention,7548.063231933816,0.2308180111272987,3.7895742120571447,6.944522310034835,18,1,9,2151,1
Male,SEO,Retention,1430.9471486854843,0.07319350029471,2.229181638033089,1.2159727339952071,17,8,5,4350,1
Female,PPC,Retention,2541.807639714794,0.028251426776708,3.73072144557132,13.51188570954892,15,1,2,3188,1
Female,Social Media,Conversion,7651.2684162002515,0.2796817889417477,1.5552028783438725,2.2078891778740504,0,5,8,4627,1
Female,PPC,Conversion,8998.092223264284,0.1002495004380416,6.365474597421096,8.461771301495371,5,1,8,577,1
Male,SEO,Conversion,4204.040576164825,0.2026000510324843,6.32024123664227,13.07164332203005,3,6,4,1618,1
Female,Referral,Consideration,1904.055124740107,0.1201014046090605,5.914447128310068,8.238727004930137,7,8,3,3544,1
Female,Email,Retention,2532.944512614757,0.2683414297754714,8.442091807308731,7.050975203007068,13,5,8,4433,1
Female,Email,Retention,9376.591004642443,0.043307647963572,2.8152909718251333,4.36343861004452,9,7,3,2021,1
Male,PPC,Awareness,9547.290583315227,0.2801989150164267,9.150275370221234,14.874487438757674,13,7,0,3183,1
Female,Social Media,Conversion,1769.515286224058,0.207027433469119,9.974577363992289,6.2455089990333335,14,2,1,704,0
Male,Referral,Awareness,834.2824929632044,0.1970458056837108,7.017416681880735,1.5350015462880386,11,9,4,2221,1
Female,SEO,Retention,730.3461973513065,0.1399768161525558,1.0004278505451207,4.914587758296924,2,9,8,4926,0
Female,Social Media,Retention,7562.712158235324,0.2878146152254112,4.265172249493571,12.33207146433245,17,0,5,1261,1
Female,Referral,Retention,5475.742116858462,0.1762702844417916,8.813877391332234,11.760045403576154,17,7,0,4820,1
Female,SEO,Retention,5618.805017499002,0.0813613588591045,2.591655961376779,9.431990490608811,13,2,0,988,0
Female,PPC,Conversion,4527.0254396608325,0.0819466237405201,6.396924399576311,6.2511583856150414,18,7,2,1961,1
Male,Social Media,Retention,2206.850937019507,0.112293731926625,2.877551155739728,9.520460458411256,15,8,8,1155,1
Female,Email,Awareness,6133.728675203366,0.1043514509574086,1.667895187594455,14.94008744887336,9,3,0,1859,1
Female,Email,Conversion,9225.731932806266,0.2620915243259006,8.742583325797069,14.83919206958022,12,1,8,3216,1
Female,SEO,Awareness,4457.87899140572,0.2108848135049698,3.4095941538161574,12.895803596107942,7,6,9,582,1
Female,SEO,Consideration,9056.140068946956,0.1708772409632352,9.405687008553157,10.563974220435204,6,2,2,2532,1
Female,Referral,Retention,1688.9809665309017,0.2762033690422973,9.85214812023781,14.979306156643547,10,8,2,2799,1
Female,Email,Consideration,6781.038905721557,0.2559679641090533,4.448302982462561,14.30091613101397,12,1,8,4229,1
Female,SEO,Conversion,841.8276499607355,0.0760952749053437,4.143251202547079,4.888594977493803,11,6,5,3410,1
Male,Referral,Conversion,7192.0924320951935,0.2694159797642772,4.458276750270839,5.73357040740083,0,6,9,738,1
Male,PPC,Conversion,5928.109740782479,0.0508289022626892,8.006274992598044,14.37315129459327,2,5,5,934,1
Female,Referral,Awareness,8067.272596795477,0.2403562289078113,1.411665519528924,7.09030475219697,14,6,6,4882,1
Male,SEO,Consideration,8981.159874589632,0.033297199499437,8.229178501943858,7.890614488837301,3,1,5,4297,1
Female,SEO,Conversion,2244.658790152604,0.2584168435333434,8.671868249778722,13.10571182235125,1,4,7,173,1
Female,Social Media,Retention,1624.646584272913,0.046766491938369,5.059480641894516,4.777566753988495,11,2,3,1506,1
Male,Social Media,Awareness,5756.208924740611,0.1517767502543122,4.505208983961013,9.777160651919074,11,1,4,1141,0
Male,PPC,Awareness,405.00587357125,0.1349405251921981,4.103682480635074,1.5044274578590346,19,5,3,2477,1
Female,Email,Retention,1470.6154930623693,0.0770384182304704,9.052567846016752,9.895730106938332,17,3,2,4023,1
Male,Referral,Retention,200.72079886804173,0.2805931720412215,4.892448821635488,6.4901581954292,1,7,7,1322,1
Female,SEO,Retention,7970.864313692665,0.1618999898603619,9.651040408584684,1.066302607521186,18,1,7,2949,1
Female,SEO,Conversion,4259.02001091689,0.1981634039607095,8.246193084382309,6.488229935823489,15,0,1,3419,1
Female,SEO,Conversion,7191.473691991856,0.049180887058695,2.711911698750469,14.17545528105975,12,1,4,1192,1
Female,Referral,Awareness,8142.999326399547,0.1004847858846392,4.365490807885138,1.5964768384270602,2,8,4,1544,1
Female,PPC,Conversion,7559.635522103395,0.1880381421152092,9.574198989793985,10.51217529274696,2,9,5,4600,1
Female,SEO,Awareness,7201.971844369829,0.0775455905842841,3.5192128090171817,2.8177492815977785,18,4,6,232,1
Female,SEO,Conversion,3451.0838168034147,0.1127958617213359,8.994416453422627,12.188700023730824,7,3,5,4666,1
Male,Social Media,Retention,1741.4642611831432,0.2231913352506659,5.413850792371797,13.946605008321097,8,4,1,3660,1
Male,Referral,Retention,7031.520429492083,0.0110144073468073,7.967053622811846,1.7502546346891334,4,5,5,4362,1
Female,Social Media,Conversion,9743.234829828976,0.2412588172637566,4.136556341234041,14.696949265115398,14,7,5,410,1
Female,Email,Retention,8354.845997645833,0.2052695184727111,4.788604439824864,7.457134184977569,11,5,7,2913,1
Female,SEO,Retention,1979.0591907972407,0.1698323958415097,8.52849071687962,11.874750176272162,7,0,8,1197,1
Female,Social Media,Retention,8286.549885473733,0.0928220464038141,4.77566425784231,7.15044983737105,2,6,0,969,0
Male,Email,Conversion,8393.945928022162,0.0335526063598527,1.5735120174711104,14.300513043985692,13,0,9,2871,1
Male,SEO,Conversion,3479.955600164355,0.288849501764308,4.994859742295877,4.033266993088294,17,2,3,3586,1
Male,SEO,Awareness,5546.199850165255,0.2048236804379501,1.8793760905317765,3.740063611623967,8,8,9,1576,1
Male,SEO,Conversion,7074.172853242363,0.1551888016469299,1.2309615590176763,0.6487175058711951,13,9,8,4563,1
Male,SEO,Consideration,9977.65630829339,0.1955240192397286,1.9405269212315344,11.266212166413837,17,8,4,3853,1
Female,Email,Conversion,9447.80910144718,0.0960273139234577,6.706692124875304,8.550759332290575,15,9,0,1414,1
Female,SEO,Awareness,4007.0412072867816,0.2568212198294188,2.377675477175196,10.069387170146168,13,2,7,3993,1
Female,PPC,Consideration,2443.9065225383174,0.2494296684150879,7.2008148213039975,4.637659419818099,1,2,9,2611,0
Male,PPC,Retention,769.7948200721933,0.267813050485419,7.082338312389822,2.184921497152439,18,9,9,1265,0
Male,Email,Consideration,9352.240009603369,0.1345410778044062,4.745621764746884,1.725515372132107,6,4,5,778,1
Male,Email,Consideration,9271.067442184743,0.0691085193343565,2.7845314601509483,1.6490090580988357,5,7,0,437,0
Female,PPC,Awareness,7830.388713705501,0.0385534711890206,3.28029404835394,10.500381999363016,5,3,0,336,1
Male,PPC,Consideration,3756.400638267095,0.0835285749447594,4.931493306658561,10.311119492407304,15,8,3,4412,1
Female,Email,Awareness,7464.825389935761,0.0554795682285116,2.607311734990898,13.4483607701178,15,2,4,3275,1
Female,Email,Conversion,2182.9767396177763,0.0100522113053492,3.0522328960134915,14.015932661132124,7,9,6,4810,1
Female,Referral,Awareness,4412.820044824788,0.0446295502979182,6.930778046775682,5.372744681277856,19,3,5,2537,1
Female,PPC,Conversion,6797.276872891267,0.2668939198963925,5.047177213442212,7.062981451314198,9,9,9,1903,1
Female,Email,Retention,2298.127652566317,0.1722133467537639,9.330059036460176,4.923325586881195,1,2,5,1368,1
Female,Social Media,Conversion,8316.993996588762,0.2552238649018993,5.577981831322241,8.525143520872106,7,3,0,111,1
Male,Social Media,Consideration,9102.441980528993,0.2174218080741177,7.443764445068183,6.2075367651793165,17,1,9,3248,1
Male,Email,Awareness,828.1826842657632,0.1574816717828423,7.67337911547847,11.309360903317492,7,0,6,3769,1
Female,Social Media,Awareness,4350.711721852852,0.1220431012806839,4.382028805425437,9.146347186199783,18,5,3,1065,1
Female,Social Media,Awareness,9231.5269019749,0.0273731477599103,8.831779395819124,8.58238096980883,14,1,1,3713,1
Female,Social Media,Retention,5065.790499583956,0.1018978445280235,3.3159241496480205,14.975215812822292,19,6,9,717,1
Male,Email,Conversion,8904.62446463051,0.0110174663547185,1.7053444087029013,12.599216564230428,7,5,5,2693,1
Female,Email,Awareness,1260.4838231263589,0.1803708973306942,9.508770817811328,7.636023170375743,9,6,5,1392,1
Female,Social Media,Retention,3587.5709438106123,0.106098052882328,6.376422915168334,3.5730102206913577,0,9,6,4549,1
Male,Social Media,Awareness,6774.222302779141,0.1377389526814133,9.110067257129838,3.096072084387959,11,9,8,4612,1
Female,Email,Conversion,6689.0653465000005,0.1769032065636671,6.337814041317148,5.876235128686739,12,8,1,3170,1
Female,SEO,Retention,6787.837705416624,0.1401332353652339,8.061834139323953,3.585776262561365,11,3,8,4615,1
Female,SEO,Retention,9800.36672406572,0.1636054944232434,4.190935991479819,9.496436171744232,17,5,8,4326,1
Male,PPC,Conversion,9455.853777327817,0.1199181124532451,4.378626231716661,1.2297229405497034,0,8,5,4901,1
Male,PPC,Awareness,7307.014010621382,0.1266067569200009,9.24365910318061,2.496553785689165,9,8,3,2867,1
Female,Email,Awareness,9533.77206968911,0.2026993432206924,5.193413475460806,3.2472299109247,16,7,4,1475,1
Male,SEO,Consideration,8188.605536021634,0.086200335537363,7.715526532557023,9.610720298077569,14,1,9,3641,1
Female,Referral,Retention,5359.207303796991,0.0859533670236361,9.835126901284928,12.509503446596842,9,8,4,1040,1
Female,SEO,Consideration,3488.9303896163824,0.0469392499074135,4.800856220224224,11.131116539881178,19,5,6,3495,1
Female,Referral,Conversion,6783.179899201177,0.1128486959041644,9.878792183239373,11.792136236140792,18,5,4,730,0
Male,Social Media,Conversion,731.7545450141197,0.285667171340668,5.3404784867018416,12.368877916774608,19,8,3,3323,1
Female,Email,Retention,9578.898618623483,0.2384555448955995,7.7852763097339235,2.72333161490565,11,3,0,3406,1
Female,PPC,Conversion,9431.039528124791,0.1265040211021267,7.627455449024657,2.7922254637844195,14,3,5,1426,0
Male,SEO,Awareness,3490.9502206579555,0.1907807534560461,1.2696967277440492,2.622464145115159,11,4,8,3898,1
Female,SEO,Awareness,3991.471044340317,0.1914917730650932,1.8113560336699424,13.003246454865591,8,3,5,324,1
Male,Referral,Retention,9044.088573133804,0.0546572584311573,8.321877038996067,10.98426356743068,19,0,3,1431,1
Female,Referral,Awareness,1752.430907094208,0.0807184631317168,1.7725555517206877,9.16779523790829,8,2,2,3873,0
Male,Referral,Retention,9522.67608223686,0.0483823966386062,8.911225350431963,1.497961773108298,6,4,4,1745,1
Male,Email,Awareness,2813.9143122523305,0.1236152214166059,3.540389086510034,6.822402348170085,5,3,2,962,1
Male,Referral,Awareness,9248.240302627357,0.2964879454252807,4.037994824587482,3.6303265134939258,2,2,4,4085,1
Female,Referral,Conversion,174.9340978719053,0.1745559967130365,5.281727041282922,11.362641249861476,6,6,7,4959,1
Male,Social Media,Retention,7003.451559935582,0.2197219857167505,4.631730341636293,11.413450189385768,5,8,8,4530,1
Female,PPC,Awareness,3715.849686302479,0.1691366211572804,1.0531024893168448,14.446004118720309,1,2,8,3319,1
Male,Social Media,Consideration,5147.635071602207,0.0305387855049484,2.685531774241152,9.19693549178689,19,0,5,2541,1
Female,PPC,Retention,4909.420644499462,0.1529227471210935,7.820704982807752,11.82569673817775,18,7,1,3951,1
Male,SEO,Awareness,7450.823821109505,0.090572018303755,9.163835653739811,5.434046899734166,6,1,3,4973,1
Female,Email,Awareness,9463.1160272191,0.1605852336599957,3.0320372715442896,8.237692943384822,0,3,9,1063,1
Female,Email,Conversion,2890.630129203622,0.0792584099076122,2.222115925063468,1.63742321105708,8,9,8,3852,1
Female,SEO,Conversion,5990.070543526824,0.0104613396895743,1.4199803783066955,3.4171809860340607,13,3,6,4115,1
Male,PPC,Consideration,5947.387984777819,0.211605808996521,7.966898214177419,1.4768973750040617,17,7,9,712,1
Female,SEO,Awareness,4581.927608858603,0.1487562932609946,1.430844273364638,2.919404696007581,17,7,2,1386,1
Female,PPC,Awareness,197.12787973596568,0.262262051535292,4.628330631652551,11.485218019211455,1,8,8,1931,1
Female,SEO,Awareness,8023.828295942408,0.0971968217772473,8.707222032066678,4.498434783624592,9,9,8,428,0
Female,SEO,Awareness,1948.0724237378363,0.1841982959862354,3.899252224078522,7.530109502724205,11,3,0,2899,1
Female,SEO,Conversion,2284.344313591958,0.221535828133101,8.170731249544655,11.727932612026214,6,0,9,4415,1
Female,Referral,Conversion,6203.919020723864,0.2810532378260356,6.188364810543782,5.710207340017171,13,7,7,4116,1
Female,Social Media,Conversion,3475.724463734499,0.2208414717600733,3.0151720301108607,2.219237034807129,16,8,6,3572,1
Female,Referral,Awareness,1363.2242276460872,0.2908190627555693,2.3165170706862,1.8337872807253448,6,4,8,1919,1
Male,SEO,Retention,2338.853153965133,0.2100100846742232,7.541889559706111,14.170868053808888,17,5,7,881,1
Male,Social Media,Conversion,6244.457146095931,0.0622111492497699,4.924433857992385,8.309945601548407,16,6,9,2697,0
Female,PPC,Retention,277.9755786443101,0.216359732683256,2.1746697171856795,10.996155954844015,8,0,0,2935,0
Male,PPC,Conversion,938.6697520709348,0.2379324142908711,8.21373140715245,5.8166478025608495,6,3,5,3074,1
Female,Referral,Awareness,5154.137582526009,0.2133856218417198,5.233727199740361,9.403435063841687,10,8,9,2457,1
Female,Email,Consideration,6324.119588424579,0.2509862798785297,7.391707691690637,3.0693300371577408,6,8,4,265,0
Male,Social Media,Consideration,1767.8193918169509,0.0854771549136734,8.910726840529925,4.657144277780094,2,1,7,3129,0
Male,SEO,Awareness,7593.611288504254,0.1849549781021501,8.266687113045343,10.744433170783353,8,2,4,1252,1
Female,SEO,Retention,7426.074376450507,0.0956443515196781,2.389858897335857,13.924225323629134,11,9,1,4697,1
Male,Social Media,Conversion,7089.92075935827,0.1421577401913854,7.007001457674344,1.5106799156349418,11,9,0,2664,1
Female,Social Media,Retention,4264.332609896646,0.0509834494370788,5.423353530549296,9.202727431380032,10,9,4,3681,1
Male,Social Media,Conversion,7883.351319394412,0.1551765182788287,6.890989924319502,14.585106925431964,4,3,6,1057,1
Male,SEO,Consideration,7343.821980551742,0.0676661184129297,2.27197434590928,11.267512781977432,15,9,0,4077,1
Male,Email,Awareness,7003.890634578506,0.1164761543371773,6.826146210061869,1.138962780643821,2,2,1,2195,1
Female,SEO,Retention,7114.472016242317,0.2642217811679885,2.9503773558613853,13.13946345182033,8,0,7,1070,1
Male,Social Media,Awareness,1794.1040603207557,0.1354095554162199,3.1018877860635747,12.920454394012822,6,3,9,4533,1
Female,SEO,Conversion,1677.9752457170318,0.2426595536829808,9.796652855228668,3.293382644188963,1,0,6,1603,1
Female,Social Media,Retention,321.5109731386266,0.0523004106728408,6.297538755121155,4.319246624472407,9,7,0,2475,0
Female,Referral,Consideration,5906.38842657701,0.033687799215282,7.454920393557474,4.645326142306439,9,4,8,2863,1
Female,Email,Consideration,2922.0742378503046,0.0173881636181424,7.969972674912202,11.809107042312553,17,7,1,3123,1
Female,Referral,Consideration,3114.291625995579,0.1090839466554421,2.8693135431575474,9.930236640893568,13,1,3,2332,1
Male,Referral,Conversion,376.4337126625359,0.1199704828070901,7.28644284922376,13.414864571360324,6,8,9,1779,1
Male,SEO,Awareness,3037.8035477545423,0.275643348684243,6.912160926359541,7.225882384987394,6,5,4,1749,1
Male,Referral,Consideration,4363.889774768142,0.2834532142848552,9.29045667982302,9.367495241283509,12,6,0,911,1
Female,Email,Consideration,3238.242841785994,0.1200201969912376,5.250910686190477,14.288352416163386,11,3,7,1716,1
Female,Social Media,Retention,6876.065933068468,0.2191767523126104,7.690586378569636,14.10522378000823,6,8,8,1960,1
Female,Social Media,Conversion,1599.9362394550644,0.1964080621761322,2.093518144479956,8.967371287544617,9,9,8,3542,1
Male,PPC,Awareness,1800.923048392741,0.2721030196890731,7.233549782050717,7.693088008068135,3,3,6,2650,1
Female,SEO,Awareness,7060.179117131787,0.0370699120983478,8.448663860488725,10.98599435713869,17,2,2,3669,1
Female,PPC,Conversion,1796.025962944702,0.0784056936797038,9.615658590151009,1.871637808008196,13,2,1,1558,0
Female,PPC,Consideration,9822.638926570024,0.0332803831423862,8.639138027091235,1.2026238994508136,7,8,3,967,1
Male,PPC,Consideration,6359.044288139167,0.2322105089206721,9.282993983771837,11.160807104655364,0,7,3,296,1
Female,PPC,Conversion,8028.209652550035,0.2453578938907413,7.994979336834593,3.137209815435443,9,3,4,2877,1
Female,SEO,Consideration,2328.6598941799625,0.044841535786924,7.830757533574235,2.800628870519039,3,5,6,3245,0
Male,SEO,Retention,9149.23503087132,0.2743204458498738,7.674299925260447,4.943659164852503,14,2,0,4774,1
Male,Social Media,Retention,2090.216110290972,0.0717706356357136,1.4395685743205515,11.07724630242251,0,7,4,4388,1
Female,Referral,Conversion,4466.311070339615,0.1895971054867606,7.445377034619436,0.5631910961814526,18,6,2,3079,1
Male,Social Media,Conversion,9100.427348012769,0.2444252175892771,5.705890000175077,12.40143390298976,12,8,8,3806,1
Male,Referral,Awareness,3283.9449425326343,0.1616225052559425,5.170273253070926,14.86634434663218,4,0,1,4576,0
Male,Email,Awareness,7789.47379877121,0.1594803144506613,2.549578639542599,8.850739717855895,10,0,1,61,0
Male,Email,Awareness,6500.971261503974,0.0887848959358542,7.577722144413748,3.989380847173956,6,8,8,1931,1
Female,Social Media,Conversion,5861.536244609921,0.1284640572645264,3.370232723971996,6.17090559503195,10,2,2,4826,1
Female,SEO,Consideration,3550.3523989889754,0.2878647078367808,1.0577597235334562,0.9345965633435144,4,0,2,548,0
Male,SEO,Consideration,2364.264690842894,0.0702656888585822,7.669369205620227,8.352254922679656,1,0,7,4735,1
Male,Referral,Awareness,9696.014187417011,0.093100778235638,3.944159291518881,9.967057482429478,11,4,1,1808,1
Female,Referral,Retention,5010.414157709487,0.2104790714249866,4.043087004883787,8.225070670783914,19,7,5,3651,1
Male,Email,Conversion,9264.617507654915,0.2910628681419444,7.983704222047699,8.825581082498577,9,1,9,3465,1
Male,SEO,Conversion,6574.926769117584,0.0885836820480244,1.229563024341965,13.547780015269591,15,5,2,2621,1
Female,Referral,Retention,3393.637745178987,0.0530661974163569,3.629677634734257,1.060775808593972,14,2,8,2467,0
Female,Social Media,Retention,9582.215956344864,0.0844147060850313,2.2201234978444697,11.189788170845215,17,5,9,4576,1
Female,SEO,Consideration,7517.655341924695,0.26659089888281,9.253248426672206,2.1283379219793472,14,4,7,3238,1
Male,Email,Conversion,1335.6925783306428,0.0627868211238637,3.215204138840741,12.88277795626857,19,2,2,2221,1
Female,Social Media,Awareness,9440.685671385212,0.0642441655827545,4.203072435894778,9.663346910449455,3,3,3,2383,1
Female,SEO,Retention,3463.8403788086493,0.1627553869792688,8.6202518306617,8.621590473960257,14,0,5,1873,1
Female,PPC,Conversion,1155.2470843403091,0.0951763894574243,3.141358902916395,7.14168268200994,18,1,8,185,1
Female,Email,Awareness,5808.165458105861,0.0372130644717528,9.074258135895873,1.2821652645460735,16,4,6,4337,0
Female,Email,Retention,8006.345268879431,0.1751408965713759,9.676888264699928,11.302653805727862,17,4,7,3925,1
Female,Social Media,Conversion,7313.121739843357,0.2451062186831408,9.470371484076372,8.539040294363355,7,5,3,2561,1
Male,Social Media,Consideration,1616.9965033289448,0.0882506782620844,7.525535360757944,8.780546097853042,14,3,5,4952,1
Female,Referral,Conversion,6915.402959816573,0.1265481676392493,9.54973641076922,3.37273250620669,6,9,9,2344,1
Female,Email,Conversion,2412.637730338126,0.2655592473099447,6.084715629289717,11.90700479762564,8,7,7,1128,1
Female,SEO,Consideration,8913.208823275643,0.1285507873193527,4.599547876204297,9.324587837868192,5,1,4,2420,1
Female,Email,Retention,4620.990566059061,0.2446624049434013,8.286585984561228,3.2605674522974764,16,3,7,2187,1
Female,Social Media,Awareness,5540.371326173321,0.1955807456328633,6.912434466409485,3.5760898381208595,4,1,8,4030,1
Female,SEO,Conversion,5918.911789866629,0.2191565337957981,9.175626880463696,12.58354313660883,8,2,6,2754,1
Female,Email,Retention,6042.324220821059,0.086816633348969,4.544794214600436,4.81649790104641,9,8,8,460,1
Female,SEO,Awareness,5676.979413023874,0.033758281135195,9.480812972270922,4.183312977538463,17,5,8,1568,1
Male,PPC,Consideration,6668.254971484504,0.1440728248738398,5.7089798870970165,7.2568137584721635,3,9,1,3047,1
Male,PPC,Retention,4157.265300068579,0.2411333639812456,3.9253607044919816,4.551857162901855,8,0,0,2208,0
Female,Referral,Awareness,2282.695822282529,0.2577344727697804,7.294409200732506,13.075861578621154,19,3,2,2532,1
Female,Social Media,Consideration,5295.998709983548,0.1209964633772196,8.803647695872172,12.595992241014724,7,6,7,4274,1
Female,Social Media,Conversion,7311.919172799215,0.2263948948146509,2.189118792401512,8.759394426987535,15,2,7,1162,1
Female,PPC,Conversion,5644.041196426966,0.1919861993491161,5.9059744215328935,8.221862311908632,3,5,2,4071,1
Female,SEO,Consideration,8274.890174446646,0.2898005405299128,3.224280589250085,5.556270848217156,7,9,7,2722,1
Female,Referral,Awareness,5265.325975156621,0.2109527896316175,4.409681414751892,6.971485455840284,11,4,3,2283,1
Female,SEO,Retention,6118.863880553001,0.2403931720093358,2.210141551196396,6.735463831896597,6,5,3,3075,1
Male,Referral,Awareness,2927.138708643262,0.2833803396986456,7.430704611520471,9.619372236248672,8,0,2,2164,1
Male,PPC,Retention,5109.643980058727,0.1992966718946361,2.1778402543562394,12.29829539038767,7,7,7,2854,1
Female,Referral,Retention,7085.465900664127,0.21074944436663,5.647451947820231,10.750798682964671,3,2,3,2277,1
Female,PPC,Retention,9880.915090091385,0.2491285256599297,3.2179700330854253,12.031428681224746,10,7,4,3115,1
Male,Referral,Conversion,4511.379159890749,0.0441152908293451,2.294023900364488,6.435265571231663,6,7,9,4458,1
Female,Social Media,Consideration,2213.839890465157,0.2480172170792738,6.813410503916964,6.59345012108608,7,9,5,2052,1
Male,Email,Consideration,3813.983968711401,0.1289670577547953,8.120325033027916,10.818703564159271,14,1,9,4950,1
Female,PPC,Conversion,2690.3077954297264,0.1523241660334746,2.8959568190269667,7.340711318307983,14,4,3,3777,1
Female,SEO,Awareness,8067.118046046392,0.1354951294420881,8.544877507044164,3.647431936962163,7,0,1,2757,1
Female,Social Media,Retention,8042.949992168652,0.1266898920886636,4.744182826491086,7.0559271383680855,2,9,3,1011,1
Female,PPC,Conversion,1145.775238292252,0.1791604840797171,8.19251241023909,0.7755796540739552,9,8,0,1701,1
Female,PPC,Awareness,1546.4295957990923,0.2774903687332632,8.223619097965173,13.794901465536537,11,2,8,2337,1
Female,Email,Awareness,2406.4022111237764,0.2892283113667672,5.973808678050898,3.314348188194008,3,7,4,3189,1
Female,PPC,Retention,3472.550746225744,0.2383817108703826,1.3070840834419588,8.568073270649828,19,8,4,4414,1
Female,Email,Consideration,6760.60806975191,0.0350594951144717,1.389607448982689,0.6371472134097123,13,4,0,429,0
Female,Social Media,Consideration,6599.737207585959,0.1994547848849671,2.3541613521525133,4.029648974335214,6,1,9,1067,1
Female,Referral,Conversion,487.8197001136869,0.176016112730097,6.93834453809374,8.853214405816017,12,6,1,1221,1
Male,Social Media,Consideration,9871.931661925257,0.0115613564074564,9.619600587862248,13.344894335683817,18,8,0,79,1
Male,Referral,Awareness,4681.591991899816,0.2863567835159929,9.062982343056396,14.044722512428464,11,5,3,1229,1
Male,Email,Conversion,9684.763707095248,0.0186795448689153,5.971783310738807,7.412630748356299,9,5,8,3924,1
Female,PPC,Awareness,6950.257835385732,0.2768344314651688,8.808410530566018,12.337294116795077,8,0,2,461,1
Female,Referral,Awareness,7007.48263826764,0.0475895157550246,9.285291884287783,12.923001137841016,3,7,9,2689,1
Female,PPC,Awareness,329.1488190178824,0.2744585098167528,5.399697014497723,13.15306267653649,9,5,9,1704,1
Female,PPC,Consideration,1331.6511379647795,0.1724007367852314,6.694377153869925,7.434731692990584,0,1,6,2389,1
Male,Referral,Consideration,9103.339169991166,0.1790185120966688,4.188124667199311,7.247361441152205,9,9,4,1464,1
Male,Social Media,Conversion,6775.924457021064,0.2426563665361014,5.657766831607385,2.48619415258592,6,1,6,3820,1
Female,Referral,Retention,3201.594246556332,0.0569302949777687,1.0789459437726587,12.630738585293429,7,9,2,4978,1
Female,Email,Conversion,636.6063686934858,0.209231405945718,3.7614892637827135,13.430758505120904,9,8,6,4430,1
Female,Referral,Retention,9559.753365134458,0.2238967419241547,5.487323068519988,9.397420380734223,16,5,9,1869,1
Male,SEO,Awareness,2668.928303020944,0.0760837543711623,4.255462725637844,9.806896693325644,7,0,8,4833,1
Male,Email,Retention,3872.965605756658,0.0322034482528216,8.254185265267308,4.729118659630814,9,4,6,155,0
Male,PPC,Awareness,7694.120583569977,0.1640907577698223,5.7995093139363645,2.2296999585074406,6,7,9,1457,1
Female,Referral,Retention,8641.039994658273,0.0837190279310727,2.139110059668869,0.7701500353200561,9,3,2,3041,1
Female,PPC,Conversion,8519.213063677558,0.1387381146319528,9.1701619787893,13.048450638145429,3,7,0,3504,1
Female,SEO,Consideration,1118.9394177715003,0.1469806454459447,6.676983220448113,11.836438532284744,14,9,9,3287,1
Male,PPC,Retention,3898.801374333129,0.2962949147903249,3.272803190640585,11.848076083293162,16,0,2,1117,1
Male,PPC,Awareness,2333.244447731698,0.1797363875027401,3.3444942226444,6.809386344210792,4,5,3,1528,1
Male,Referral,Conversion,5337.442597843069,0.2829280214487274,9.912884389276492,6.12580477432052,2,8,7,971,1
Female,SEO,Awareness,2893.821189462902,0.2792010841700641,4.127608896494305,1.770770592617925,2,3,1,4724,0
Male,Referral,Retention,193.88521517691413,0.1381351437445577,3.5660357043283986,4.54550664209592,13,1,6,4323,1
Male,SEO,Retention,5369.061464493608,0.1902554467026542,5.383647956484897,3.715385258267837,17,6,4,1027,1
Female,PPC,Awareness,4400.595363978435,0.1450189187024795,3.042284737314586,1.613470312884769,5,7,0,1848,0
